000,2.0745,1.1015,0.1910
001,1.3223,1.0989,0.3810
002,1.1816,1.0964,0.4010
003,1.2315,1.0949,0.4040
004,1.0910,1.0942,0.4200
005,1.3293,1.0937,0.4310
006,1.0996,1.0939,0.4350
007,1.1234,1.0939,0.4340
008,1.2071,1.0936,0.4360
009,1.1212,1.0935,0.4240
010,1.2488,1.0935,0.4230
011,1.1088,1.0938,0.4320
012,1.1021,1.0942,0.4270
013,1.1140,1.0949,0.4310
014,1.4441,1.0956,0.4440
015,1.1122,1.0962,0.4360
016,1.0884,1.0968,0.4160
017,1.0904,1.0974,0.3990
018,1.0881,1.0977,0.3370
019,1.1151,1.0980,0.2760
020,1.0959,1.0983,0.2370
021,1.1046,1.0986,0.2350
022,1.1180,1.0989,0.2280
023,1.1868,1.0991,0.2250
024,1.1148,1.0992,0.2250
025,1.0899,1.0994,0.2250
026,1.0985,1.0994,0.2240
027,1.1001,1.0993,0.2240
028,1.0948,1.0992,0.2240
029,1.0969,1.0993,0.2250
030,1.0982,1.0994,0.2240
031,1.1037,1.0994,0.2240
032,1.0950,1.0994,0.2240
033,1.1033,1.0994,0.2230
034,1.1010,1.0995,0.2230
035,1.1040,1.0995,0.2180
036,1.0845,1.0997,0.2170
037,1.0971,1.0997,0.2160
038,1.1140,1.0998,0.2190
039,1.0883,1.0998,0.2160
040,1.0971,1.0998,0.2160
041,1.1092,1.0999,0.2160
042,1.1140,1.0999,0.2140
043,1.1072,1.1000,0.2130
044,1.0907,1.0999,0.2120
045,1.1034,1.1000,0.2110
046,1.0891,1.1000,0.2110
047,1.0976,1.1001,0.2050
048,1.1113,1.1001,0.2040
049,1.1014,1.1001,0.1990
050,1.1150,1.1000,0.1930
051,1.1058,1.0999,0.1900
052,1.0989,1.1001,0.1820
053,1.0871,1.1004,0.1830
054,1.1194,1.1008,0.1800
055,1.1110,1.1014,0.1800
056,1.0949,1.1021,0.1800
057,1.0905,1.1034,0.1800
058,1.0870,1.1050,0.1800
059,1.1000,1.1066,0.1800
060,1.0981,1.1087,0.1800
061,1.0704,1.1140,0.1800
062,1.0821,1.1204,0.1800
063,1.0853,1.1296,0.1800
064,1.0877,1.1342,0.1800
065,1.0854,1.1329,0.1800
066,1.0764,1.1296,0.1800
067,1.0717,1.1304,0.1800
068,1.0912,1.1325,0.1800
069,1.0932,1.1303,0.1800
070,1.0581,1.1259,0.1800
071,1.1972,1.1212,0.1800
072,1.0790,1.1191,0.1800
073,1.0857,1.1181,0.1800
074,1.0814,1.1174,0.1800
075,1.0864,1.1156,0.1800
076,1.0610,1.1140,0.1880
077,1.0925,1.1139,0.1950
078,1.0742,1.1132,0.2030
079,1.0954,1.1116,0.2330
080,1.1015,1.1100,0.2640
081,1.0865,1.1093,0.3160
082,1.0647,1.1104,0.3240
083,1.0610,1.1135,0.3120
084,1.0787,1.1166,0.3180
085,1.0476,1.1237,0.3090
086,1.0624,1.1352,0.3090
087,1.0123,1.1999,0.2560
088,1.1035,1.1670,0.3350
089,1.0872,1.1278,0.3530
090,1.0813,1.1160,0.3570
091,1.0709,1.1110,0.3520
092,1.0797,1.1091,0.3480
093,1.0482,1.1088,0.3380
094,1.0801,1.1087,0.3240
095,1.5148,1.1115,0.3200
096,1.0885,1.1550,0.3250
097,1.0768,1.2308,0.3090
098,1.0815,1.2252,0.2940
099,1.0901,1.1787,0.2790
100,1.0836,1.1380,0.2730
101,1.0748,1.1304,0.2680
102,1.1026,1.1305,0.2640
103,1.0984,1.1279,0.2870
104,1.0899,1.1271,0.3070
105,1.0672,1.1281,0.2980
106,1.0815,1.1325,0.2840
107,1.0972,1.1341,0.2730
108,1.0954,1.1370,0.2610
109,1.0872,1.1399,0.2480
110,1.0754,1.1403,0.2290
