000,1.9181,1.1040,0.1960
001,1.2070,1.1032,0.2300
002,1.0634,1.0895,0.4070
003,0.9570,1.0778,0.4070
004,0.8163,1.0718,0.4070
005,0.8297,1.0703,0.4070
006,0.7773,1.0627,0.4070
007,0.8096,1.0586,0.4070
008,0.6984,1.0533,0.4090
009,0.6745,1.0496,0.5180
010,0.7044,1.0587,0.4360
011,0.6855,1.1020,0.4130
012,0.5929,1.1815,0.4130
013,0.6630,1.2658,0.4130
014,0.6656,1.3488,0.4130
015,0.5816,1.4109,0.4130
016,0.5874,1.4550,0.4130
017,0.5369,1.4812,0.4130
018,0.5581,1.4776,0.4130
019,0.6052,1.4605,0.4130
020,0.5996,1.4428,0.4130
021,0.6261,1.4158,0.4130
022,0.5820,1.3943,0.4130
023,0.4190,1.3606,0.4130
024,0.4897,1.3303,0.4130
025,0.6560,1.2938,0.4130
026,0.5869,1.2732,0.4130
027,0.5008,1.2644,0.4130
028,0.5514,1.3098,0.4130
029,0.5308,1.3422,0.4130
030,0.5566,1.3746,0.4130
031,0.3948,1.3965,0.4130
032,0.5635,1.3866,0.4130
033,0.4234,1.3570,0.4130
034,0.5749,1.3092,0.4130
035,0.5202,1.2578,0.4130
036,0.5609,1.2009,0.4130
037,0.6059,1.1488,0.4130
038,0.5874,1.1129,0.4130
039,0.5167,1.0965,0.4130
040,0.5095,1.0928,0.4130
041,0.4545,1.0925,0.4130
042,0.5216,1.0938,0.4130
043,0.4990,1.0934,0.4130
044,0.4826,1.0960,0.4180
045,0.4319,1.0993,0.2740
046,0.5660,1.1044,0.2260
047,0.6720,1.1063,0.2370
048,0.5756,1.1060,0.2600
049,0.5790,1.1036,0.2960
050,0.4791,1.1016,0.3290
051,0.4277,1.0971,0.3680
052,0.4419,1.0928,0.3930
053,0.6492,1.0936,0.4030
054,0.5408,1.0996,0.4050
055,0.5904,1.1022,0.4050
056,0.5590,1.0941,0.4050
057,0.5323,1.0878,0.4070
058,0.5247,1.0808,0.4110
059,0.5521,1.0722,0.4140
060,0.5361,1.0625,0.4210
061,0.6029,1.0597,0.4240
062,0.5559,1.0593,0.4220
063,0.5265,1.0590,0.4140
064,0.5194,1.0567,0.4110
065,0.4602,1.0598,0.4090
066,0.4452,1.0595,0.4060
067,0.5395,1.0559,0.4060
068,0.6020,1.0573,0.4070
069,0.4491,1.0610,0.4040
070,0.3989,1.0666,0.4060
071,0.3585,1.0649,0.4080
072,0.4629,1.0630,0.4150
073,0.4483,1.0523,0.5270
074,0.6462,1.0576,0.4970
075,0.5414,1.0280,0.5920
076,0.4291,1.0035,0.6180
077,0.6034,0.9781,0.6460
078,0.6964,0.9362,0.6680
079,0.7704,0.9176,0.6510
080,0.5475,0.9560,0.6160
081,0.4857,0.9864,0.6160
082,0.4566,0.9365,0.6590
083,0.5690,0.8865,0.6670
084,0.4967,0.8644,0.6560
085,0.5119,0.8601,0.6410
086,0.4881,0.8792,0.6200
087,0.5879,0.9186,0.6010
088,0.5511,0.9354,0.5940
089,0.5983,0.9840,0.5630
090,0.5085,0.9969,0.5580
091,0.5627,0.9904,0.5590
092,0.4775,0.9694,0.5610
093,0.5580,1.0506,0.5340
094,0.5099,1.1885,0.4750
095,0.5674,1.0811,0.4920
096,0.5442,0.9855,0.5220
097,0.5870,0.9471,0.5400
098,0.4233,0.9751,0.4950
099,0.5762,0.8323,0.6500
100,0.6376,0.8362,0.6390
101,0.5727,0.8428,0.6400
102,0.4880,0.9064,0.6440
103,0.5299,0.9500,0.6520
104,0.6230,0.8732,0.6650
105,0.5647,0.8824,0.6630
106,0.5828,0.8985,0.6530
107,0.6162,0.8560,0.6520
108,0.5545,0.8290,0.6850
109,0.6336,0.8350,0.7000
110,0.4983,0.8605,0.6870
111,0.4637,0.8903,0.6830
112,0.5007,0.8842,0.6840
113,0.4637,0.9071,0.6360
114,0.4709,0.8320,0.6940
115,0.5598,0.8053,0.7070
116,0.4981,0.9400,0.5640
117,0.5460,1.0376,0.4840
118,0.5677,0.9188,0.5780
119,0.5966,0.8828,0.5920
120,0.5045,0.9048,0.5420
121,0.5852,0.8758,0.5750
122,0.7608,0.9178,0.5220
123,0.4627,1.0751,0.4840
124,0.7390,0.8067,0.7160
125,0.5516,0.7624,0.7310
126,0.5743,0.7553,0.7390
127,0.5876,0.7576,0.7400
128,0.6958,0.7600,0.7330
129,0.5434,0.8242,0.7170
130,0.5422,0.9378,0.6990
131,0.4944,0.9679,0.6910
132,0.4320,1.0473,0.6850
133,0.5003,1.0428,0.6800
134,0.4848,1.0045,0.6470
135,0.4946,0.9688,0.6340
136,0.6300,0.9256,0.6930
137,0.6138,0.9138,0.6860
138,0.4809,0.8766,0.6660
139,0.5058,0.8898,0.6170
140,0.4964,0.9367,0.5550
141,0.4923,0.9795,0.4590
142,0.5059,0.9660,0.4760
143,0.4966,0.9620,0.5070
144,0.5790,0.9658,0.5060
145,0.4273,0.9676,0.5160
146,0.5142,0.9611,0.5160
147,0.4913,0.9964,0.4430
148,0.4729,1.0256,0.4060
149,0.4628,1.0629,0.3550
150,0.4815,1.0191,0.4080
151,0.4386,1.0110,0.4160
152,0.5347,1.0133,0.4200
153,0.4530,1.0505,0.3330
154,0.4649,1.0785,0.3160
155,0.5546,1.0993,0.2910
156,0.5344,1.1149,0.2500
157,0.4730,1.0830,0.2900
158,0.4844,1.0582,0.3510
159,0.5106,1.0567,0.3710
160,0.4794,1.0389,0.4790
161,0.5598,1.0317,0.4860
162,0.5910,0.9336,0.5320
163,0.5735,0.9730,0.5140
164,0.4751,1.0948,0.4450
165,0.5155,1.0330,0.6260
166,0.5127,1.5479,0.6960
167,0.6345,1.6876,0.7220
168,0.5597,1.1870,0.7610
169,0.6849,1.3983,0.5670
170,0.5118,1.3880,0.5560
171,0.5994,1.0061,0.7310
172,0.5720,1.0569,0.7620
173,0.6696,0.9572,0.7560
174,0.4944,0.8518,0.7460
175,0.6097,0.8158,0.7100
176,0.5810,0.8519,0.7230
177,0.5377,0.9454,0.7240
178,0.5887,0.9831,0.7270
179,0.5782,0.9713,0.7270
180,0.5522,0.8196,0.7150
181,0.5206,0.8039,0.7130
182,0.5784,0.7705,0.7360
183,0.5671,0.7968,0.7320
184,0.4922,0.8195,0.7320
185,0.4672,0.8356,0.7330
186,0.6226,0.8940,0.6840
187,0.5216,0.9540,0.6340
188,0.5658,1.0408,0.4880
189,0.5437,1.1183,0.4190
190,0.5324,1.0970,0.3370
191,0.4849,1.0673,0.3960
192,0.6410,0.9627,0.5130
193,0.6383,1.5130,0.3490
194,0.5627,1.9183,0.5290
195,1.2966,1.5144,0.5840
196,0.6903,13.0694,0.4140
197,0.7256,13.5521,0.4580
198,0.6456,13.2109,0.4460
199,0.6082,4.3535,0.6850
200,0.5417,5.6692,0.6560
201,0.6750,3.9951,0.6590
202,0.5481,2.6443,0.6940
203,0.5275,2.0089,0.6940
204,0.5519,2.5307,0.5900
205,0.5832,3.0002,0.5350
206,0.7190,2.2833,0.5390
207,0.6644,1.7374,0.5700
208,0.5192,1.3749,0.5950
209,0.5361,1.2772,0.5420
210,0.5895,1.2011,0.5140
211,0.5449,1.0519,0.5260
212,0.4823,0.9313,0.5680
213,0.6564,0.9411,0.5820
214,0.4785,0.8919,0.6060
215,0.4501,0.8026,0.6560
216,0.4296,0.8030,0.6680
217,0.4628,0.8264,0.6350
218,0.4751,0.8764,0.5610
219,0.6370,0.8728,0.5840
220,0.4574,0.8974,0.5770
221,0.5377,0.9273,0.5400
222,0.4742,0.9689,0.4930
223,0.5029,1.0110,0.4360
224,0.4357,1.0301,0.4190
225,0.5682,1.0359,0.4190
226,0.4609,1.0328,0.4270
