000,2.1499,1.9510,0.0640
001,2.0505,1.9548,0.0640
002,2.1262,1.9580,0.0640
003,2.5100,1.9593,0.0640
004,1.9570,1.9621,0.0640
005,2.3373,1.9638,0.0640
006,2.4408,1.9654,0.0640
007,1.9938,1.9667,0.0640
008,2.3094,1.9680,0.0640
009,2.3216,1.9684,0.0640
010,2.3537,1.9693,0.0640
011,2.7405,1.9693,0.0640
012,2.4477,1.9698,0.0640
013,2.0412,1.9702,0.0640
014,2.1151,1.9712,0.0640
015,2.1665,1.9717,0.0630
016,2.0543,1.9732,0.0630
017,2.3206,1.9743,0.0630
018,1.9654,1.9745,0.0630
019,2.1874,1.9753,0.0640
020,1.9680,1.9769,0.0640
021,2.3129,1.9777,0.0640
022,2.0544,1.9777,0.0640
023,1.9650,1.9781,0.0640
024,2.0073,1.9784,0.0640
025,2.0336,1.9790,0.0640
026,2.0288,1.9789,0.0640
027,2.0982,1.9793,0.0640
028,1.9838,1.9806,0.0640
029,1.9930,1.9816,0.0640
030,1.9752,1.9824,0.0640
031,2.2637,1.9831,0.0640
032,2.0454,1.9831,0.0630
033,2.1175,1.9837,0.0630
034,1.9981,1.9849,0.0630
035,1.9577,1.9854,0.0630
036,1.9471,1.9850,0.0630
037,1.9489,1.9856,0.0630
038,1.9506,1.9863,0.0630
039,2.1330,1.9862,0.0630
040,2.1274,1.9868,0.0630
041,1.9377,1.9872,0.0630
042,2.0487,1.9864,0.0630
043,1.9751,1.9869,0.0630
044,1.9751,1.9873,0.0630
045,1.9580,1.9873,0.0630
046,2.0441,1.9871,0.0630
047,2.0257,1.9876,0.0630
048,1.9601,1.9872,0.0620
049,2.1672,1.9869,0.0600
050,2.0023,1.9873,0.0600
051,1.9827,1.9879,0.0610
052,2.0275,1.9884,0.0620
053,1.9854,1.9889,0.0630
054,1.9546,1.9887,0.0620
055,1.9298,1.9879,0.0630
056,1.9543,1.9873,0.0620
057,1.9318,1.9867,0.0630
058,1.9837,1.9870,0.0630
059,1.9724,1.9881,0.0600
060,1.9633,1.9876,0.0660
061,1.9711,1.9884,0.0610
062,1.9424,1.9890,0.0640
063,1.9547,1.9892,0.0640
064,1.9596,1.9883,0.0620
065,1.9387,1.9869,0.0620
066,1.9818,1.9867,0.0640
067,1.9392,1.9861,0.0650
068,1.9393,1.9855,0.0630
069,1.9465,1.9855,0.0630
070,1.9660,1.9855,0.0620
071,1.9784,1.9852,0.0620
072,1.9876,1.9853,0.0610
073,1.9604,1.9857,0.0610
074,1.9440,1.9853,0.0640
075,1.9338,1.9861,0.0650
076,1.9269,1.9857,0.0630
077,2.1128,1.9858,0.0660
078,1.9781,1.9860,0.0620
079,1.9393,1.9855,0.0630
080,1.9560,1.9864,0.0600
081,2.2192,1.9862,0.0620
082,2.1760,1.9866,0.0650
083,1.9948,1.9872,0.0640
084,1.9693,1.9868,0.0690
085,2.1816,1.9860,0.0650
086,1.9823,1.9849,0.0690
087,1.9923,1.9853,0.0630
088,2.2347,1.9850,0.0660
089,1.9323,1.9855,0.0830
090,1.9423,1.9853,0.0920
091,1.9666,1.9853,0.0980
092,2.0233,1.9864,0.1030
093,1.9588,1.9858,0.1050
094,1.9547,1.9864,0.1020
095,1.9569,1.9858,0.0960
096,1.9893,1.9861,0.1000
097,1.9240,1.9866,0.0970
098,1.9539,1.9863,0.0820
099,1.9375,1.9870,0.0730
100,1.9360,1.9875,0.0810
