000,2.5616,1.9544,0.2940
001,2.5374,1.8553,0.3340
002,2.2319,1.7550,0.3400
003,2.0732,1.6399,0.4000
004,1.8830,1.4804,0.4910
005,1.7647,1.3187,0.5560
006,1.3767,1.2033,0.6300
007,1.4882,1.1660,0.6470
008,1.5505,1.1805,0.6330
009,1.4152,1.2065,0.6100
010,1.5425,1.2105,0.5950
011,1.3640,1.1877,0.6100
012,1.2501,1.1525,0.6250
013,1.3440,1.1212,0.6430
014,1.1683,1.1025,0.6550
015,1.1073,1.0873,0.6590
016,1.1498,1.0666,0.6700
017,1.1087,1.0485,0.6830
018,1.2477,1.0401,0.6850
019,1.0908,1.0385,0.6970
020,1.1530,1.0391,0.7010
021,1.1108,1.0371,0.7040
022,1.1211,1.0338,0.7060
023,1.1569,1.0298,0.7000
024,0.9644,1.0239,0.6980
025,1.3376,1.0162,0.7030
026,1.0324,1.0104,0.7010
027,1.0882,1.0086,0.6980
028,1.2025,1.0082,0.6950
029,1.0459,1.0111,0.6920
030,1.0449,1.0164,0.6890
031,1.2009,1.0177,0.6880
032,0.9461,1.0188,0.6790
033,1.1515,1.0186,0.6860
034,0.9844,1.0162,0.6870
035,1.3041,1.0140,0.6950
036,1.1869,1.0189,0.7000
037,0.9760,1.0256,0.6970
038,1.2358,1.0267,0.6940
039,1.0369,1.0314,0.6930
040,0.9572,1.0198,0.6960
041,1.0629,1.0053,0.7010
042,1.1163,0.9959,0.7030
043,1.1175,1.0156,0.6860
044,1.1892,1.0476,0.6760
045,1.1451,1.0509,0.6820
046,1.0595,1.0318,0.6940
047,1.2336,1.0209,0.6940
048,1.1951,1.0028,0.6790
049,1.1966,1.0291,0.6540
050,1.0929,1.0642,0.6280
051,1.0228,1.0699,0.6340
052,0.9597,1.0606,0.6370
053,1.0911,1.0479,0.6530
054,0.9277,1.0593,0.6530
055,1.0793,1.0898,0.6430
056,1.1746,1.0854,0.6460
057,1.1618,1.0602,0.6540
058,1.2772,1.0262,0.6830
059,1.0993,1.0017,0.7000
060,0.9654,0.9914,0.7030
061,1.1715,0.9998,0.6970
062,1.1171,1.0079,0.6880
063,1.1096,0.9991,0.6920
064,1.1091,0.9984,0.6840
065,1.1094,1.0283,0.6730
066,1.0054,1.0686,0.6550
067,1.1677,1.1101,0.6550
068,1.2223,1.1213,0.6400
069,1.1265,1.0978,0.6460
070,1.1027,1.0765,0.6640
071,1.1844,1.0555,0.6600
072,1.0833,1.0740,0.6530
073,1.2521,1.0887,0.6480
074,1.1420,1.0799,0.6540
075,1.0524,1.0608,0.6620
076,1.1287,1.0512,0.6700
077,1.1288,1.0483,0.6700
078,1.1020,1.0504,0.6660
079,1.0264,1.0659,0.6550
080,1.0272,1.0718,0.6430
081,1.1366,1.0569,0.6470
082,0.9487,1.0336,0.6600
083,1.1825,1.0246,0.6640
084,1.1749,1.0327,0.6740
085,1.2382,1.0516,0.6660
086,1.0177,1.0744,0.6580
087,0.9659,1.0813,0.6530
088,1.1559,1.1059,0.6520
089,1.2498,1.1460,0.6250
090,1.0453,1.1766,0.6020
091,1.0136,1.2050,0.5750
092,1.0529,1.2475,0.5400
093,1.0899,1.2711,0.5280
094,0.9835,1.2565,0.5380
095,1.0698,1.2064,0.5590
096,0.9986,1.1591,0.5810
097,1.1071,1.0968,0.6310
098,1.2497,1.0778,0.6450
099,1.0555,1.1211,0.6340
100,1.0774,1.1916,0.6010
101,1.0088,1.2397,0.5850
102,1.3669,1.2644,0.5720
103,1.0361,1.1974,0.5970
104,1.0120,1.1577,0.6330
105,1.0132,1.1617,0.6400
106,1.1747,1.1708,0.6190
107,1.1432,1.1312,0.6300
108,1.1572,1.1017,0.6230
109,1.1324,1.0744,0.6320
110,1.1597,1.0610,0.6500
111,1.1994,1.0745,0.6520
112,0.9786,1.1012,0.6340
113,1.0928,1.1110,0.6400
114,1.0070,1.1166,0.6400
115,1.2461,1.1476,0.6270
116,1.1516,1.1639,0.6170
117,1.3450,1.1700,0.6200
118,1.1256,1.1821,0.6150
119,1.1797,1.1705,0.6120
120,1.0306,1.1404,0.6160
121,1.0577,1.1121,0.6240
122,1.1721,1.0751,0.6390
123,1.0252,1.0451,0.6490
124,1.2082,1.0275,0.6650
125,1.1689,1.0256,0.6810
126,1.1194,1.0347,0.6910
127,1.2076,1.0664,0.6820
128,1.1707,1.1214,0.6600
129,1.0824,1.1312,0.6390
130,1.1125,1.1266,0.6460
131,1.0090,1.1105,0.6420
132,1.1969,1.0615,0.6500
133,1.1537,1.0259,0.6580
