000,2.9458,2.1892,0.2290
001,2.4734,1.8385,0.3860
002,2.2155,1.5198,0.5350
003,1.9925,1.2975,0.6290
004,1.7518,1.1426,0.6920
005,1.7399,1.0396,0.7320
006,1.5500,0.9877,0.7510
007,1.6271,0.9411,0.7720
008,1.5333,0.9051,0.7770
009,1.5817,0.8844,0.7820
010,1.5138,0.8710,0.7890
011,1.3971,0.8665,0.7920
012,1.3584,0.8612,0.7990
013,1.4650,0.8529,0.8000
014,1.1830,0.8510,0.7990
015,1.2472,0.8477,0.7960
016,1.3047,0.8478,0.8020
017,1.2796,0.8510,0.7990
018,1.1309,0.8523,0.7990
019,1.2950,0.8553,0.7950
020,1.2794,0.8606,0.7940
021,1.2237,0.8635,0.7960
022,1.2470,0.8674,0.7930
023,1.2483,0.8685,0.7920
024,1.3219,0.8704,0.7920
025,1.2241,0.8689,0.7940
026,1.1445,0.8663,0.7940
027,1.2341,0.8609,0.7920
028,1.1103,0.8559,0.7900
029,1.3807,0.8531,0.7910
030,1.2758,0.8495,0.7920
031,1.0079,0.8448,0.7900
032,1.2408,0.8416,0.7910
033,1.2312,0.8407,0.7910
034,1.2298,0.8393,0.7940
035,1.1064,0.8395,0.7930
036,1.1922,0.8391,0.7940
037,1.1911,0.8418,0.7920
038,1.1691,0.8481,0.7910
039,1.0780,0.8547,0.7880
040,1.2388,0.8628,0.7850
041,1.1573,0.8704,0.7860
042,1.1212,0.8752,0.7860
043,1.0991,0.8775,0.7870
044,1.1711,0.8762,0.7890
045,1.2187,0.8748,0.7880
046,1.2791,0.8716,0.7890
047,1.2683,0.8702,0.7930
048,1.1210,0.8729,0.7920
049,1.2162,0.8743,0.7920
050,1.1558,0.8774,0.7920
051,1.1694,0.8808,0.7930
052,0.9923,0.8806,0.7910
053,1.1946,0.8796,0.7940
054,1.1509,0.8796,0.7960
055,1.3065,0.8778,0.7960
056,1.1304,0.8743,0.7950
057,1.1556,0.8713,0.7930
058,1.0610,0.8722,0.7940
059,1.1466,0.8743,0.7870
060,1.2139,0.8848,0.7810
061,1.0753,0.9007,0.7750
062,1.2422,0.9140,0.7710
063,1.2594,0.9225,0.7700
064,1.1794,0.9264,0.7650
065,1.2977,0.9242,0.7670
066,1.1388,0.9130,0.7720
067,1.1448,0.9041,0.7770
068,1.2039,0.8946,0.7770
069,1.2044,0.8847,0.7800
070,1.1673,0.8783,0.7790
071,1.1433,0.8737,0.7780
072,0.9445,0.8694,0.7850
073,1.1525,0.8683,0.7860
074,1.1732,0.8718,0.7810
075,1.0959,0.8742,0.7770
076,1.2453,0.8734,0.7720
077,1.1231,0.8745,0.7780
078,1.1116,0.8782,0.7810
079,1.1110,0.8781,0.7860
080,1.1580,0.8836,0.7890
081,1.1033,0.8922,0.7860
082,1.1490,0.8902,0.7830
083,1.0065,0.8834,0.7870
084,1.1724,0.8739,0.7870
085,1.0849,0.8657,0.7880
086,1.0773,0.8545,0.7890
087,1.0555,0.8458,0.7910
088,1.2359,0.8396,0.7910
089,1.1632,0.8306,0.7910
