000,1.0974,1.0975,0.4680
001,1.0944,1.0968,0.5400
002,1.0928,1.0960,0.6130
003,1.0926,1.0953,0.6540
004,1.0915,1.0949,0.6670
005,1.0906,1.0948,0.6460
006,1.0894,1.0949,0.5840
007,1.0897,1.0951,0.4820
008,1.0883,1.0953,0.3430
009,1.0920,1.0956,0.2500
010,1.0892,1.0956,0.2000
011,1.0858,1.0957,0.1830
012,1.0911,1.0956,0.1820
013,1.0906,1.0954,0.1810
014,1.0895,1.0950,0.1830
015,1.0845,1.0946,0.1860
016,1.0827,1.0942,0.1840
017,1.0767,1.0939,0.1820
018,1.0798,1.0936,0.1800
019,1.0735,1.0932,0.1800
020,1.0769,1.0927,0.1800
021,1.0880,1.0919,0.1800
022,1.0660,1.0910,0.1800
023,1.0774,1.0900,0.1800
024,1.0802,1.0890,0.1820
025,1.0663,1.0880,0.1870
026,1.0681,1.0872,0.1970
027,1.0668,1.0867,0.1860
028,1.0623,1.0863,0.1830
029,1.0681,1.0861,0.1800
030,1.0624,1.0857,0.1800
031,1.0565,1.0854,0.1800
032,1.0343,1.0851,0.1800
033,1.0514,1.0848,0.1800
034,1.0479,1.0848,0.1800
035,1.0465,1.0839,0.1800
036,1.0283,1.0826,0.1800
037,1.0393,1.0816,0.1800
038,1.0404,1.0796,0.1800
039,1.0378,1.0776,0.1810
040,1.0246,1.0763,0.1840
041,1.0349,1.0755,0.2030
042,1.0551,1.0755,0.2120
043,1.0293,1.0760,0.1870
044,1.0317,1.0768,0.1800
045,1.0380,1.0775,0.1800
046,1.0251,1.0781,0.1800
047,1.0283,1.0789,0.1800
048,1.0180,1.0792,0.1800
049,1.0096,1.0787,0.1800
050,1.0387,1.0775,0.1800
051,1.0478,1.0764,0.1810
052,1.0440,1.0760,0.1820
053,1.0316,1.0758,0.1860
054,1.0460,1.0761,0.1850
055,1.0395,1.0766,0.1990
056,1.0466,1.0775,0.2210
057,1.0248,1.0784,0.1970
058,1.0465,1.0792,0.1870
059,1.0446,1.0796,0.1840
060,1.0334,1.0796,0.1830
061,1.0390,1.0795,0.1830
062,1.0541,1.0794,0.1880
063,1.0539,1.0798,0.2080
064,1.0302,1.0802,0.2060
065,1.0512,1.0806,0.1870
066,1.0450,1.0812,0.1810
067,1.0464,1.0817,0.1800
068,1.0585,1.0820,0.1800
069,1.0493,1.0819,0.1810
070,1.0395,1.0818,0.1810
071,1.0412,1.0816,0.1810
072,1.0418,1.0818,0.1800
073,1.0386,1.0820,0.1800
074,1.0414,1.0816,0.1800
075,1.0532,1.0812,0.1810
076,1.0392,1.0807,0.1820
077,1.0242,1.0800,0.1820
078,1.0514,1.0793,0.1870
079,1.0587,1.0790,0.1910
080,1.0428,1.0789,0.1980
081,1.0602,1.0793,0.1890
082,1.0463,1.0797,0.1840
083,1.0620,1.0801,0.1850
084,1.0395,1.0807,0.1810
085,1.0453,1.0818,0.1800
086,1.0659,1.0831,0.1800
087,1.0630,1.0833,0.1800
088,1.0462,1.0834,0.1800
089,1.0456,1.0829,0.1800
090,1.0685,1.0824,0.1800
091,1.0566,1.0821,0.1820
092,1.0375,1.0821,0.1890
093,1.0573,1.0823,0.1880
094,1.0486,1.0829,0.1810
095,1.0651,1.0837,0.1800
096,1.0547,1.0844,0.1800
097,1.0703,1.0845,0.1800
098,1.0597,1.0843,0.1800
099,1.0365,1.0842,0.1800
100,1.0452,1.0842,0.1800
101,1.0739,1.0844,0.1800
102,1.0629,1.0848,0.1800
103,1.0612,1.0852,0.1800
104,1.0672,1.0854,0.1800
105,1.0598,1.0853,0.1800
106,1.0706,1.0853,0.1800
107,1.0625,1.0852,0.1800
108,1.0575,1.0851,0.1800
109,1.0686,1.0852,0.1810
110,1.0475,1.0851,0.1820
111,1.0678,1.0854,0.1800
112,1.0745,1.0857,0.1800
113,1.0543,1.0860,0.1800
114,1.0508,1.0862,0.1800
115,1.0694,1.0864,0.1800
116,1.0557,1.0858,0.1800
117,1.0546,1.0852,0.1810
118,1.0720,1.0845,0.1820
119,1.0473,1.0839,0.1810
120,1.0601,1.0837,0.1800
121,1.0449,1.0835,0.1850
122,1.0388,1.0832,0.1820
123,1.0630,1.0827,0.1890
124,1.0406,1.0823,0.1880
125,1.0272,1.0824,0.1820
126,1.0485,1.0817,0.1810
127,1.0475,1.0808,0.1800
128,1.0485,1.0796,0.1810
129,1.0285,1.0787,0.1800
130,1.0401,1.0782,0.1800
131,1.0349,1.0776,0.1800
132,1.0677,1.0771,0.1810
133,1.0409,1.0769,0.1870
134,1.0485,1.0771,0.1890
135,1.0298,1.0772,0.1830
136,1.0277,1.0776,0.1800
137,1.0339,1.0779,0.1800
138,1.0431,1.0786,0.1800
139,1.0378,1.0794,0.1800
140,1.0514,1.0784,0.1800
141,1.0422,1.0776,0.1800
